perfil,alpha,Re,real,previsto,erro,erro_absoluto
a63a108c,7.0,200000,0.003,0.0020644005952380946,-0.0009355994047619055,0.0009355994047619055
a63a108c,8.0,200000,0.004,0.0014066789682539679,-0.002593321031746032,0.002593321031746032
a63a108c,9.0,200000,0.0057,-0.0003059509920634929,-0.006005950992063493,0.006005950992063493
a63a108c,10.0,200000,-0.0071,-0.004001931944444444,0.0030980680555555565,0.0030980680555555565
a63a108c,11.0,200000,-0.0155,-0.021080635714285707,-0.005580635714285707,0.005580635714285707
a63a108c,12.0,200000,-0.0422,-0.02911732738095239,0.013082672619047612,0.013082672619047612
a63a108c,0.0,250000,-0.0107,-0.006914373015873014,0.003785626984126985,0.003785626984126985
a63a108c,1.0,250000,-0.0073,-0.006515607539682538,0.0007843924603174622,0.0007843924603174622
a63a108c,2.0,250000,-0.0008,-0.0022649999999999992,-0.0014649999999999993,0.0014649999999999993
a63a108c,3.0,250000,0.0025,0.00041018809523809543,-0.0020898119047619047,0.0020898119047619047
a63a108c,4.0,250000,0.0015,0.0011467119047619042,-0.00035328809523809583,0.00035328809523809583
a63a108c,5.0,250000,0.0012,0.0014103202380952382,0.00021032023809523836,0.00021032023809523836
a63a108c,6.0,250000,0.0014,0.0016957291666666676,0.00029572916666666766,0.00029572916666666766
a63a108c,7.0,250000,0.0022,0.0022574571428571433,5.745714285714312e-05,5.745714285714312e-05
a63a108c,8.0,250000,0.0032,0.003085267063492065,-0.0001147329365079352,0.0001147329365079352
a63a108c,9.0,250000,0.0048,0.0024257702741702736,-0.002374229725829726,0.002374229725829726
a63a108c,10.0,250000,0.0071,-0.0010703642496392497,-0.00817036424963925,0.00817036424963925
a63a108c,11.0,250000,-0.0368,-0.02231015297619048,0.01448984702380952,0.01448984702380952
a63a108c,12.0,250000,-0.0461,-0.031565886309523825,0.014534113690476178,0.014534113690476178
a63a108c,0.0,300000,-0.0105,-0.0061759456349206356,0.004324054365079365,0.004324054365079365
a63a108c,1.0,300000,-0.0034,-0.005729688492063495,-0.0023296884920634953,0.0023296884920634953
a63a108c,2.0,300000,0.0009,-0.0015361404761904762,-0.002436140476190476,0.002436140476190476
a63a108c,3.0,300000,0.0024,0.0007147904761904759,-0.001685209523809524,0.001685209523809524
a63a108c,4.0,300000,0.0013,0.0011821182539682542,-0.00011788174603174573,0.00011788174603174573
a63a108c,5.0,300000,0.0009,0.0011990039682539695,0.00029900396825396957,0.00029900396825396957
a63a108c,6.0,300000,0.0009,0.0012597908730158744,0.00035979087301587446,0.00035979087301587446
a63a108c,7.0,300000,0.0015,0.0017363944444444437,0.00023639444444444372,0.00023639444444444372
a63a108c,8.0,300000,0.0024,0.0022006992063492055,-0.0001993007936507943,0.0001993007936507943
a63a108c,9.0,300000,0.0039,0.002265343686868686,-0.0016346563131313138,0.0016346563131313138
a63a108c,10.0,300000,0.0069,-0.0001149700036075034,-0.007014970003607503,0.007014970003607503
a63a108c,12.0,300000,-0.0236,-0.022240272023809526,0.0013597279761904738,0.0013597279761904738
ag03,0.0,200000,-0.0397,-0.03858338154761906,0.001116618452380938,0.001116618452380938
ag03,1.0,200000,-0.0408,-0.03813451567460317,0.0026654843253968302,0.0026654843253968302
ag03,2.0,200000,-0.0359,-0.03628017281746033,-0.00038017281746032666,0.00038017281746032666
ag03,3.0,200000,-0.0327,-0.03252710992063493,0.000172890079365072,0.000172890079365072
ag03,4.0,200000,-0.0305,-0.030774744841269835,-0.0002747448412698354,0.0002747448412698354
ag03,5.0,200000,-0.029,-0.029356750595238082,-0.0003567505952380805,0.0003567505952380805
ag03,6.0,200000,-0.0275,-0.02823375059523808,-0.0007337505952380793,0.0007337505952380793
ag03,7.0,200000,-0.0253,-0.02578553253968253,-0.00048553253968253163,0.00048553253968253163
ag03,8.0,200000,-0.0222,-0.02127159404761904,0.0009284059523809625,0.0009284059523809625
ag03,9.0,200000,-0.0182,-0.018479312301587298,-0.0002793123015872971,0.0002793123015872971
ag03,10.0,200000,-0.0125,-0.014469402579365074,-0.0019694025793650736,0.0019694025793650736
ag03,11.0,200000,-0.0105,-0.014218945238095228,-0.003718945238095227,0.003718945238095227
ag03,0.0,250000,-0.0417,-0.038723122023809536,0.0029768779761904646,0.0029768779761904646
ag03,1.0,250000,-0.0383,-0.038158839484126995,0.00014116051587300532,0.00014116051587300532
ag03,2.0,250000,-0.0347,-0.035794856746031764,-0.0010948567460317624,0.0010948567460317624
ag03,3.0,250000,-0.0323,-0.032607716468254,-0.0003077164682539976,0.0003077164682539976
ag03,4.0,250000,-0.0306,-0.030697486111111127,-9.748611111112804e-05,9.748611111112804e-05
ag03,5.0,250000,-0.0294,-0.029663771626984133,-0.0002637716269841342,0.0002637716269841342
ag03,6.0,250000,-0.0282,-0.028555047222222223,-0.00035504722222222396,0.00035504722222222396
ag03,7.0,250000,-0.0262,-0.02627434107142856,-7.434107142855959e-05,7.434107142855959e-05
ag03,8.0,250000,-0.0233,-0.02220967936507937,0.0010903206349206322,0.0010903206349206322
ag03,9.0,250000,-0.0199,-0.019359795238095234,0.0005402047619047674,0.0005402047619047674
ag03,10.0,250000,-0.0145,-0.015877819444444444,-0.0013778194444444437,0.0013778194444444437
ag03,11.0,250000,-0.0091,-0.01581093472222222,-0.006710934722222221,0.006710934722222221
ag03,12.0,250000,-0.029,-0.01885978948412699,0.010140210515873011,0.010140210515873011
ag03,0.0,300000,-0.0411,-0.03824114027777778,0.002858859722222218,0.002858859722222218
ag03,1.0,300000,-0.0368,-0.037709557738095235,-0.000909557738095236,0.000909557738095236
ag03,2.0,300000,-0.034,-0.03524286607142859,-0.0012428660714285875,0.0012428660714285875
ag03,3.0,300000,-0.0321,-0.03245052361111113,-0.00035052361111113234,0.00035052361111113234
ag03,4.0,300000,-0.0308,-0.030878002579365092,-7.800257936509125e-05,7.800257936509125e-05
ag03,5.0,300000,-0.0298,-0.02984310654761905,-4.310654761904842e-05,4.310654761904842e-05
ag03,6.0,300000,-0.0287,-0.02879347738095238,-9.347738095237881e-05,9.347738095237881e-05
ag03,7.0,300000,-0.0269,-0.02660167956349203,0.0002983204365079699,0.0002983204365079699
ag03,8.0,300000,-0.0245,-0.02257131587301589,0.0019286841269841107,0.0019286841269841107
ag03,9.0,300000,-0.0207,-0.01974246626984127,0.0009575337301587286,0.0009575337301587286
ag03,10.0,300000,-0.0156,-0.016366586507936508,-0.0007665865079365085,0.0007665865079365085
ag03,11.0,300000,-0.0099,-0.015797018452380955,-0.005897018452380954,0.005897018452380954
ag03,12.0,300000,-0.0208,-0.01846704583333334,0.002332954166666658,0.002332954166666658
ag08,0.0,200000,-0.0309,-0.037013259126984124,-0.006113259126984124,0.006113259126984124
ag08,1.0,200000,-0.0435,-0.038440355555555555,0.005059644444444442,0.005059644444444442
ag08,2.0,200000,-0.0399,-0.03787999305555554,0.002020006944444458,0.002020006944444458
ag08,3.0,200000,-0.0356,-0.03537406567460319,0.00022593432539681074,0.00022593432539681074
ag08,4.0,200000,-0.0336,-0.03348526924603175,0.00011473075396824933,0.00011473075396824933
ag08,5.0,200000,-0.0322,-0.032560299603174615,-0.00036029960317461585,0.00036029960317461585
ag08,6.0,200000,-0.0307,-0.03137982083333333,-0.0006798208333333271,0.0006798208333333271
ag08,7.0,200000,-0.0271,-0.02756590178571427,-0.0004659017857142726,0.0004659017857142726
ag08,8.0,200000,-0.0227,-0.0229497386904762,-0.00024973869047619987,0.00024973869047619987
ag08,9.0,200000,-0.0179,-0.020487200198412693,-0.002587200198412694,0.002587200198412694
ag08,0.0,250000,-0.0356,-0.03793816269841269,-0.0023381626984126935,0.0023381626984126935
ag08,1.0,250000,-0.0434,-0.03945607103174602,0.003943928968253983,0.003943928968253983
ag08,2.0,250000,-0.0383,-0.03861101210317459,-0.00031101210317458633,0.00031101210317458633
ag08,3.0,250000,-0.0353,-0.03551291269841271,-0.0002129126984127122,0.0002129126984127122
ag08,4.0,250000,-0.0339,-0.033862452579365085,3.7547420634914674e-05,3.7547420634914674e-05
ag08,5.0,250000,-0.0327,-0.03279057043650793,-9.057043650793212e-05,9.057043650793212e-05
ag08,6.0,250000,-0.0314,-0.0316100857142857,-0.00021008571428570572,0.00021008571428570572
ag08,7.0,250000,-0.028,-0.02787839285714284,0.0001216071428571594,0.0001216071428571594
ag08,8.0,250000,-0.0239,-0.022814879761904768,0.001085120238095233,0.001085120238095233
ag08,9.0,250000,-0.0141,-0.02014351031746031,-0.006043510317460312,0.006043510317460312
ag08,10.0,250000,-0.0094,-0.020582014484126984,-0.011182014484126984,0.011182014484126984
ag08,11.0,250000,-0.0335,-0.020870224007936512,0.01262977599206349,0.01262977599206349
ag08,0.0,300000,-0.0397,-0.038515862896825404,0.0011841371031745956,0.0011841371031745956
ag08,1.0,300000,-0.0418,-0.039656954563492074,0.0021430454365079232,0.0021430454365079232
ag08,2.0,300000,-0.0374,-0.03873689563492064,-0.0013368956349206346,0.0013368956349206346
ag08,3.0,300000,-0.0353,-0.03558500198412699,-0.0002850019841269952,0.0002850019841269952
ag08,4.0,300000,-0.0341,-0.034129874603174605,-2.9874603174606662e-05,2.9874603174606662e-05
ag08,5.0,300000,-0.0332,-0.03317447341269843,2.5526587301573367e-05,2.5526587301573367e-05
ag08,6.0,300000,-0.032,-0.031925869047619064,7.413095238093664e-05,7.413095238093664e-05
ag08,7.0,300000,-0.0289,-0.028052507738095235,0.0008474922619047635,0.0008474922619047635
ag08,8.0,300000,-0.0248,-0.02362882797619049,0.001171172023809508,0.001171172023809508
ag08,9.0,300000,-0.0196,-0.021149677579365065,-0.0015496775793650656,0.0015496775793650656
ag09,0.0,200000,-0.0282,-0.03120613841991341,-0.0030061384199134115,0.0030061384199134115
ag09,1.0,200000,-0.036,-0.032481585046897556,0.0035184149531024417,0.0035184149531024417
ag09,2.0,200000,-0.0333,-0.03182817083333334,0.0014718291666666605,0.0014718291666666605
ag09,3.0,200000,-0.0292,-0.02944840782967034,-0.0002484078296703385,0.0002484078296703385
ag09,4.0,200000,-0.0277,-0.02793760782967033,-0.00023760782967032976,0.00023760782967032976
ag09,5.0,200000,-0.0267,-0.026810281547619018,-0.00011028154761901637,0.00011028154761901637
ag09,6.0,200000,-0.0254,-0.0257305242063492,-0.0003305242063492003,0.0003305242063492003
ag09,7.0,200000,-0.0222,-0.022844996951659445,-0.0006449969516594441,0.0006449969516594441
ag09,8.0,200000,-0.0182,-0.019825740007215015,-0.0016257400072150138,0.0016257400072150138
ag09,0.0,250000,-0.0284,-0.031358215007215,-0.0029582150072149996,0.0029582150072149996
ag09,1.0,250000,-0.0371,-0.03285728663419915,0.00424271336580085,0.00424271336580085
ag09,2.0,250000,-0.0317,-0.03209529861111112,-0.0003952986111111223,0.0003952986111111223
ag09,3.0,250000,-0.0291,-0.029401295636308146,-0.0003012956363081451,0.0003012956363081451
ag09,4.0,250000,-0.028,-0.028126447620435112,-0.0001264476204351113,0.0001264476204351113
ag09,5.0,250000,-0.0272,-0.027328399909812392,-0.00012839990981239335,0.00012839990981239335
ag09,6.0,250000,-0.0261,-0.026273664790764793,-0.0001736647907647909,0.0001736647907647909
ag09,7.0,250000,-0.023,-0.02285364011544012,0.0001463598845598789,0.0001463598845598789
ag09,8.0,250000,-0.0191,-0.019616791396103908,-0.0005167913961039092,0.0005167913961039092
ag09,9.0,250000,-0.0171,-0.01893098286435787,-0.0018309828643578684,0.0018309828643578684
ag09,0.0,300000,-0.0297,-0.031439801515151466,-0.0017398015151514658,0.0017398015151514658
ag09,1.0,300000,-0.0357,-0.032770977308802275,0.0029290226911977274,0.0029290226911977274
ag09,2.0,300000,-0.0309,-0.03197013928571424,-0.0010701392857142382,0.0010701392857142382
ag09,3.0,300000,-0.0291,-0.029478655358530337,-0.00037865535853033594,0.00037865535853033594
ag09,4.0,300000,-0.0283,-0.028226775596625595,7.322440337440353e-05,7.322440337440353e-05
ag09,5.0,300000,-0.0276,-0.02756732193362194,3.267806637806056e-05,3.267806637806056e-05
ag09,6.0,300000,-0.0265,-0.026547678481240997,-4.7678481240997356e-05,4.7678481240997356e-05
ag09,7.0,300000,-0.0237,-0.023424657972582977,0.0002753420274170214,0.0002753420274170214
ag09,8.0,300000,-0.0197,-0.020022359650072163,-0.000322359650072164,0.000322359650072164
ag09,9.0,300000,-0.0164,-0.019236620562770562,-0.002836620562770561,0.002836620562770561
ag10,0.0,200000,-0.026,-0.026331328571428555,-0.00033132857142855604,0.00033132857142855604
ag10,1.0,200000,-0.025,-0.02672300674603174,-0.001723006746031739,0.001723006746031739
ag10,2.0,200000,-0.0287,-0.02668963968253969,0.0020103603174603107,0.0020103603174603107
ag10,3.0,200000,-0.0253,-0.025414027777777782,-0.00011402777777778234,0.00011402777777778234
ag10,4.0,200000,-0.0244,-0.024799650396825385,-0.000399650396825383,0.000399650396825383
ag10,5.0,200000,-0.0237,-0.024180297222222223,-0.0004802972222222243,0.0004802972222222243
ag10,6.0,200000,-0.0224,-0.022872199603174596,-0.0004721996031745966,0.0004721996031745966
ag10,7.0,200000,-0.0199,-0.02095637202380954,-0.0010563720238095375,0.0010563720238095375
ag10,8.0,200000,-0.0168,-0.01954182440476191,-0.002741824404761912,0.002741824404761912
ag10,9.0,200000,-0.0171,-0.02036295654761906,-0.0032629565476190586,0.0032629565476190586
ag10,10.0,200000,-0.0332,-0.02837799166666667,0.004822008333333329,0.004822008333333329
ag10,0.0,250000,-0.0262,-0.027322274007936492,-0.0011222740079364912,0.0011222740079364912
ag10,1.0,250000,-0.0304,-0.02793965773809523,0.0024603422619047695,0.0024603422619047695
ag10,2.0,250000,-0.0272,-0.027362860912698416,-0.00016286091269841763,0.00016286091269841763
ag10,3.0,250000,-0.0255,-0.02562241567460317,-0.00012241567460317265,0.00012241567460317265
ag10,4.0,250000,-0.0248,-0.024945062499999997,-0.00014506249999999762,0.00014506249999999762
ag10,5.0,250000,-0.0243,-0.024383318055555554,-8.331805555555558e-05,8.331805555555558e-05
ag10,7.0,250000,-0.0209,-0.020756749404761913,0.00014325059523808553,0.00014325059523808553
ag10,8.0,250000,-0.0176,-0.019121907738095235,-0.0015219077380952337,0.0015219077380952337
ag10,9.0,250000,-0.0159,-0.01971063035714286,-0.0038106303571428593,0.0038106303571428593
ag10,10.0,250000,-0.0313,-0.028260807142857152,0.0030391928571428493,0.0030391928571428493
ag10,0.0,300000,-0.0263,-0.027773288690476208,-0.0014732886904762071,0.0014732886904762071
ag10,1.0,300000,-0.0324,-0.028342489087301605,0.004057510912698393,0.004057510912698393
ag10,2.0,300000,-0.0267,-0.027521842261904773,-0.0008218422619047719,0.0008218422619047719
ag10,3.0,300000,-0.0257,-0.025901486309523825,-0.00020148630952382396,0.00020148630952382396
ag10,4.0,300000,-0.0252,-0.025139198611111118,6.080138888888212e-05,6.080138888888212e-05
ag10,5.0,300000,-0.0247,-0.024606291071428577,9.370892857142252e-05,9.370892857142252e-05
ag10,6.0,300000,-0.0237,-0.023552022023809526,0.00014797797619047273,0.00014797797619047273
ag10,7.0,300000,-0.0217,-0.021701577380952384,-1.577380952383356e-06,1.577380952383356e-06
ag10,8.0,300000,-0.0187,-0.020399997619047622,-0.0016999976190476204,0.0016999976190476204
ag10,9.0,300000,-0.0156,-0.021236233333333333,-0.005636233333333334,0.005636233333333334
ag10,11.0,300000,-0.0386,-0.034605972619047645,0.003994027380952357,0.003994027380952357
ag10,12.0,300000,-0.0502,-0.03493058650793654,0.015269413492063462,0.015269413492063462
ag12,0.0,200000,-0.0434,-0.0461265,-0.0027264999999999998,0.0027264999999999998
ag12,1.0,200000,-0.0507,-0.046475030952380925,0.004224969047619077,0.004224969047619077
ag12,2.0,200000,-0.0457,-0.0451278714285714,0.000572128571428597,0.000572128571428597
ag12,3.0,200000,-0.0429,-0.04302044126984123,-0.0001204412698412316,0.0001204412698412316
ag12,4.0,200000,-0.0412,-0.04121925972222222,-1.9259722222220166e-05,1.9259722222220166e-05
ag12,5.0,200000,-0.0399,-0.040096871230158745,-0.00019687123015874747,0.00019687123015874747
ag12,6.0,200000,-0.0385,-0.03885548888888891,-0.00035548888888890795,0.00035548888888890795
ag12,7.0,200000,-0.0359,-0.036069108134920654,-0.0001691081349206522,0.0001691081349206522
ag12,8.0,200000,-0.0319,-0.03190688333333333,-6.883333333332353e-06,6.883333333332353e-06
ag12,9.0,200000,-0.0269,-0.028456849007936495,-0.0015568490079364943,0.0015568490079364943
ag12,10.0,200000,-0.018,-0.028277651388888877,-0.010277651388888878,0.010277651388888878
ag12,11.0,200000,-0.0362,-0.04177068452380953,-0.00557068452380953,0.00557068452380953
ag12,12.0,200000,-0.0539,-0.043229539285714276,0.010670460714285727,0.010670460714285727
ag12,0.0,250000,-0.0478,-0.04694926939033188,0.0008507306096681225,0.0008507306096681225
ag12,1.0,250000,-0.0485,-0.04713052236652234,0.00136947763347766,0.00136947763347766
ag12,2.0,250000,-0.0448,-0.04528243546176041,-0.00048243546176041097,0.00048243546176041097
ag12,3.0,250000,-0.0428,-0.04311533809523808,-0.00031533809523807965,0.00031533809523807965
ag12,4.0,250000,-0.0415,-0.041634482341269825,-0.00013448234126982317,0.00013448234126982317
ag12,5.0,250000,-0.0405,-0.04040866408730159,9.133591269840785e-05,9.133591269840785e-05
ag12,6.0,250000,-0.0393,-0.03920394960317463,9.605039682537148e-05,9.605039682537148e-05
ag12,7.0,250000,-0.037,-0.03676369821428573,0.00023630178571426574,0.00023630178571426574
ag12,8.0,250000,-0.0333,-0.03337193696581195,-7.193696581194592e-05,7.193696581194592e-05
ag12,9.0,250000,-0.0284,-0.030869265140415138,-0.002469265140415136,0.002469265140415136
ag12,10.0,250000,-0.0272,-0.031570869902319894,-0.004370869902319895,0.004370869902319895
