perfil,alpha,Re,real,previsto,erro,erro_absoluto
as5046,2.0,200000,0.4346,0.40954083,-0.025059167957305895,0.025059167957305895
as5046,3.0,200000,0.5479,0.51281554,-0.03508446493148809,0.03508446493148809
as5046,4.0,200000,0.666,0.65071833,-0.015281668663024939,0.015281668663024939
as5046,5.0,200000,0.7774,0.761315,-0.016085011863708476,0.016085011863708476
as5046,6.0,200000,0.8797,0.85170496,-0.027995044898986854,0.027995044898986854
as5046,7.0,200000,0.9571,0.9496772,-0.007422771072387646,0.007422771072387646
as5046,8.0,200000,1.0329,1.0298948,-0.0030051712036132106,0.0030051712036132106
as5046,9.0,200000,1.1001,1.057413,-0.042687018013000566,0.042687018013000566
as5046,10.0,200000,1.1534,1.0952104,-0.05818956699371336,0.05818956699371336
as5046,11.0,200000,1.1953,1.1294492,-0.06585075168609622,0.06585075168609622
as5046,12.0,200000,1.2192,1.1661037,-0.053096279335022034,0.053096279335022034
as5046,0.0,250000,0.2255,0.18252988,-0.04297011840343476,0.04297011840343476
as5046,1.0,250000,0.342,0.2889887,-0.05301129055023196,0.05301129055023196
as5046,2.0,250000,0.4546,0.42366615,-0.030933850622177128,0.030933850622177128
as5046,3.0,250000,0.573,0.5269409,-0.04605911779403682,0.04605911779403682
as5046,4.0,250000,0.6861,0.6648437,-0.021256321525573774,0.021256321525573774
as5046,5.0,250000,0.8001,0.7744929,-0.02560708055496219,0.02560708055496219
as5046,6.0,250000,0.8921,0.86614734,-0.025952660655975346,0.025952660655975346
as5046,7.0,250000,0.9755,0.9647831,-0.010716927528381381,0.010716927528381381
as5046,8.0,250000,1.052,1.0437547,-0.008245303153991745,0.008245303153991745
as5046,9.0,250000,1.1216,1.0730468,-0.04855319652557366,0.04855319652557366
as5046,10.0,250000,1.1785,1.113585,-0.06491500473022471,0.06491500473022471
as5046,11.0,250000,1.2225,1.1482283,-0.07427171230316154,0.07427171230316154
as5046,12.0,250000,1.2607,1.1840941,-0.0766059286117553,0.0766059286117553
as5046,0.0,300000,0.235,0.18606111,-0.048938885927200304,0.048938885927200304
as5046,1.0,300000,0.3528,0.29252,-0.06028001337051392,0.06028001337051392
as5046,2.0,300000,0.4671,0.42719743,-0.03990257344245912,0.03990257344245912
as5046,3.0,300000,0.5861,0.5304723,-0.05562772140502925,0.05562772140502925
as5046,4.0,300000,0.6993,0.6683751,-0.030924925136566195,0.030924925136566195
as5046,5.0,300000,0.8108,0.7780243,-0.032775684165954555,0.032775684165954555
as5046,6.0,300000,0.9005,0.8693739,-0.031126082420349088,0.031126082420349088
as5046,7.0,300000,0.9862,0.9686625,-0.01753749961853024,0.01753749961853024
as5046,8.0,300000,1.0667,1.0484364,-0.01826359672546385,0.01826359672546385
as5046,9.0,300000,1.1417,1.0777285,-0.06397149009704584,0.06397149009704584
as5046,10.0,300000,1.1995,1.1182667,-0.08123329830169679,0.08123329830169679
as5046,11.0,300000,1.2462,1.1556621,-0.09053794021606443,0.09053794021606443
as5046,12.0,300000,1.2847,1.1925538,-0.09214624137878413,0.09214624137878413
e174,0.0,200000,0.4103,0.40132067,-0.00897933392524719,0.00897933392524719
e174,1.0,200000,0.5198,0.50436413,-0.015435867118835489,0.015435867118835489
e174,2.0,200000,0.6293,0.61709446,-0.012205542850494355,0.012205542850494355
e174,3.0,200000,0.7385,0.7216516,-0.016848386287689254,0.016848386287689254
e174,4.0,200000,0.8464,0.8252671,-0.02113292350769047,0.02113292350769047
e174,5.0,200000,0.953,0.9730437,0.02004368019104008,0.02004368019104008
e174,6.0,200000,1.0548,1.0701245,0.015324506950378458,0.015324506950378458
e174,7.0,200000,1.1403,1.133693,-0.006607020187378021,0.006607020187378021
e174,8.0,200000,1.1704,1.2023718,0.03197183570861806,0.03197183570861806
e174,9.0,200000,1.199,1.2454467,0.046446681976318294,0.046446681976318294
e174,10.0,200000,1.2361,1.2724218,0.03632183685302737,0.03632183685302737
e174,11.0,200000,1.3015,1.277903,-0.023597039222717386,0.023597039222717386
e174,12.0,200000,1.309,1.262274,-0.0467259731292724,0.0467259731292724
e174,0.0,250000,0.4074,0.40754786,0.0001478613376617588,0.0001478613376617588
e174,1.0,250000,0.5178,0.5108427,-0.006957319068908729,0.006957319068908729
e174,2.0,250000,0.6284,0.6250285,-0.003371508979797322,0.003371508979797322
e174,3.0,250000,0.7382,0.72958565,-0.008614352416992155,0.008614352416992155
e174,4.0,250000,0.847,0.8332011,-0.013798889636993383,0.013798889636993383
e174,5.0,250000,0.9538,0.9809777,0.02717771406173708,0.02717771406173708
e174,6.0,250000,1.0546,1.0788195,0.02421951332092287,0.02421951332092287
e174,7.0,250000,1.1342,1.142388,0.008187986183166407,0.008187986183166407
e174,8.0,250000,1.1765,1.2110668,0.034566842079162496,0.034566842079162496
e174,9.0,250000,1.2159,1.2531533,0.037253324127197285,0.037253324127197285
e174,10.0,250000,1.2395,1.281143,0.04164295005798335,0.04164295005798335
e174,11.0,250000,1.3005,1.2870286,-0.013471448898315419,0.013471448898315419
e174,12.0,250000,1.3257,1.2762378,-0.0494621545791627,0.0494621545791627
e174,0.0,300000,0.4057,0.41445652,0.008756516504287715,0.008756516504287715
e174,1.0,300000,0.5166,0.51775146,0.0011514553070068878,0.0011514553070068878
e174,2.0,300000,0.6276,0.63193727,0.004337265396118117,0.004337265396118117
e174,3.0,300000,0.7379,0.7364944,-0.0014055780410766605,0.0014055780410766605
e174,4.0,300000,0.847,0.84010994,-0.006890055656433081,0.006890055656433081
e174,5.0,300000,0.9544,0.98788655,0.03348654804229734,0.03348654804229734
e174,6.0,300000,1.0552,1.0872496,0.03204963665008553,0.03204963665008553
e174,7.0,300000,1.1298,1.151471,0.021671018791198815,0.021671018791198815
e174,8.0,300000,1.1835,1.220483,0.03698294544219971,0.03698294544219971
e174,9.0,300000,1.223,1.2625694,0.03956942749023429,0.03956942749023429
e174,10.0,300000,1.2534,1.290559,0.03715905342102044,0.03715905342102044
e174,11.0,300000,1.2978,1.2976153,-0.0001847103118897131,0.0001847103118897131
e174,12.0,300000,1.3304,1.2918391,-0.03856087722778323,0.03856087722778323
e228,0.0,200000,0.0516,0.083656386,0.03205638554096222,0.03205638554096222
e228,1.0,200000,0.2176,0.19433977,-0.02326023290157317,0.02326023290157317
e228,2.0,200000,0.3386,0.31094703,-0.027652969217300427,0.027652969217300427
e228,3.0,200000,0.4254,0.43463475,0.009234745121002197,0.009234745121002197
e228,4.0,200000,0.515,0.5545627,0.03956268787384032,0.03956268787384032
e228,5.0,200000,0.6037,0.64041394,0.03671393995285033,0.03671393995285033
e228,6.0,200000,0.6869,0.70554996,0.018649955368042037,0.018649955368042037
e228,7.0,200000,0.7625,0.8064204,0.043920385837554976,0.043920385837554976
e228,8.0,200000,0.8265,0.88462305,0.05812305068969725,0.05812305068969725
e228,9.0,200000,0.8952,0.9487917,0.05359168272018433,0.05359168272018433
e228,10.0,200000,0.9224,0.9481685,0.02576851615905762,0.02576851615905762
e228,11.0,200000,0.8765,0.9074916,0.030991624355316216,0.030991624355316216
e228,12.0,200000,0.6663,0.84040356,0.17410355682373047,0.17410355682373047
e228,0.0,250000,0.0123,0.087023005,0.07472300488948821,0.07472300488948821
e228,2.0,250000,0.3372,0.31518555,-0.022014453125,0.022014453125
e228,3.0,250000,0.4246,0.43887326,0.014273261213302635,0.014273261213302635
e228,4.0,250000,0.5153,0.5588011,0.043501114559173604,0.043501114559173604
e228,5.0,250000,0.6048,0.64465237,0.03985236663818359,0.03985236663818359
e228,6.0,250000,0.6899,0.71055007,0.020650069808960003,0.020650069808960003
e228,7.0,250000,0.7698,0.8114205,0.04162050027847286,0.04162050027847286
e228,8.0,250000,0.8383,0.88962317,0.05132316513061519,0.05132316513061519
e228,9.0,250000,0.8983,0.9537918,0.05549179716110231,0.05549179716110231
e228,10.0,250000,0.9353,0.95455194,0.01925193519592283,0.01925193519592283
e228,11.0,250000,0.9218,0.91472703,-0.007072967815399123,0.007072967815399123
e228,12.0,250000,0.8175,0.8565194,0.039019401073455806,0.039019401073455806
e228,0.0,300000,-0.0081,0.085596636,0.09369663593769073,0.09369663593769073
e228,1.0,300000,0.1423,0.19569628,0.05339627940654754,0.05339627940654754
e228,2.0,300000,0.3037,0.31375924,0.010059237527847265,0.010059237527847265
e228,3.0,300000,0.425,0.43744695,0.012446951866149913,0.012446951866149913
e228,4.0,300000,0.5161,0.55737495,0.04127495422363281,0.04127495422363281
e228,5.0,300000,0.6062,0.6432262,0.03702620630264286,0.03702620630264286
e228,6.0,300000,0.6925,0.71064574,0.01814573526382446,0.01814573526382446
e228,7.0,300000,0.7748,0.812169,0.03736901540756221,0.03736901540756221
e228,8.0,300000,0.8418,0.8911748,0.04937479324340821,0.04937479324340821
e228,9.0,300000,0.9063,0.9553434,0.04904342527389527,0.04904342527389527
e228,10.0,300000,0.9471,0.959827,0.012727005863189644,0.012727005863189644
e228,11.0,300000,0.9213,0.92459196,0.003291958522796623,0.003291958522796623
e228,12.0,300000,0.8559,0.8713987,0.015498687362670904,0.015498687362670904
e231,0.0,200000,0.4766,0.24831378,-0.22828621540069582,0.22828621540069582
e231,1.0,200000,0.5874,0.41705143,-0.1703485654830933,0.1703485654830933
e231,2.0,200000,0.6704,0.55394274,-0.1164572600364685,0.1164572600364685
e231,3.0,200000,0.7581,0.6834144,-0.07468560037612915,0.07468560037612915
e231,4.0,200000,0.8449,0.78034544,-0.06455456008911131,0.06455456008911131
e231,5.0,200000,0.9263,0.8610246,-0.0652753818511963,0.0652753818511963
e231,6.0,200000,0.9879,0.9244357,-0.06346432485580444,0.06346432485580444
e231,7.0,200000,1.008,0.99743634,-0.010563655376434333,0.010563655376434333
e231,8.0,200000,0.9938,0.99707794,0.0032779418945312333,0.0032779418945312333
e231,9.0,200000,1.0078,1.0268418,0.01904175968170163,0.01904175968170163
e231,10.0,200000,1.0394,1.0652748,0.025874834632873434,0.025874834632873434
e231,11.0,200000,1.0707,1.0867214,0.016021420288085952,0.016021420288085952
e231,12.0,200000,1.0947,1.0937011,-0.0009988758087158267,0.0009988758087158267
e231,0.0,250000,0.4002,0.253279,-0.14692099947929382,0.14692099947929382
e231,1.0,250000,0.5528,0.4216842,-0.13111579446792598,0.13111579446792598
e231,2.0,250000,0.678,0.56003106,-0.11796894359588628,0.11796894359588628
e231,3.0,250000,0.767,0.6895027,-0.07749728393554689,0.07749728393554689
e231,4.0,250000,0.8538,0.78643376,-0.06736624364852906,0.06736624364852906
e231,5.0,250000,0.9342,0.86711293,-0.06708706541061404,0.06708706541061404
e231,6.0,250000,0.9889,0.930524,-0.05837600841522217,0.05837600841522217
e231,7.0,250000,1.0101,1.0035262,-0.0065737892150878885,0.0065737892150878885
e231,8.0,250000,0.9924,1.0052389,0.012838890647888235,0.012838890647888235
e231,9.0,250000,1.0124,1.036827,0.024426968193054233,0.024426968193054233
e231,10.0,250000,1.0494,1.0756289,0.02622887668609608,0.02622887668609608
e231,11.0,250000,1.0845,1.0979273,0.013427331924438457,0.013427331924438457
e231,12.0,250000,1.1097,1.1097453,4.526405334481787e-05,4.526405334481787e-05
e231,0.0,300000,0.3493,0.2584815,-0.09081849746704102,0.09081849746704102
e231,1.0,300000,0.5018,0.4268867,-0.07491329245567324,0.07491329245567324
e231,2.0,300000,0.6383,0.5652336,-0.07306641178131101,0.07306641178131101
e231,3.0,300000,0.7696,0.6947052,-0.0748948117256164,0.0748948117256164
e231,4.0,300000,0.8592,0.7916363,-0.06756371183395382,0.06756371183395382
e231,5.0,300000,0.9381,0.8723154,-0.06578459320068364,0.06578459320068364
e231,6.0,300000,0.9891,0.93591416,-0.05318584117889402,0.05318584117889402
e231,7.0,300000,1.0139,1.0095694,-0.004330593490600609,0.004330593490600609
e231,8.0,300000,0.9963,1.0120846,0.015784603309631384,0.015784603309631384
e231,9.0,300000,1.0183,1.0436727,0.02537268085479738,0.02537268085479738
e231,10.0,300000,1.0588,1.0824746,0.023674589347839392,0.023674589347839392
e231,11.0,300000,1.0984,1.105793,0.007392999267578082,0.007392999267578082
e231,12.0,300000,1.1238,1.1226255,-0.0011745298385619218,0.0011745298385619218
e374,0.0,200000,0.3873,0.3025446,-0.08475540618896482,0.08475540618896482
e374,1.0,200000,0.4782,0.41302475,-0.06517524666786195,0.06517524666786195
e374,2.0,200000,0.5661,0.52450275,-0.041597245788574266,0.041597245788574266
e374,3.0,200000,0.655,0.62754107,-0.027458934783935574,0.027458934783935574
e374,4.0,200000,0.742,0.7140258,-0.02797420454025268,0.02797420454025268
e374,5.0,200000,0.8297,0.7974356,-0.032264418315887444,0.032264418315887444
e374,6.0,200000,0.9083,0.9036103,-0.004689710903167721,0.004689710903167721
e374,7.0,200000,0.9515,0.98650205,0.03500205135345458,0.03500205135345458
e374,8.0,200000,0.96,1.0287971,0.06879714965820316,0.06879714965820316
e374,9.0,200000,0.9778,1.0872378,0.10943783493041992,0.10943783493041992
e374,10.0,200000,1.0267,1.1144861,0.0877860982894898,0.0877860982894898
e374,11.0,200000,1.0804,1.1043341,0.023934115982055637,0.023934115982055637
e374,12.0,200000,1.0628,1.0499873,-0.01281268386840817,0.01281268386840817
e374,0.0,250000,0.3215,0.30572522,-0.015774783134460457,0.015774783134460457
e374,1.0,250000,0.4798,0.4164566,-0.06334339003562928,0.06334339003562928
e374,2.0,250000,0.5683,0.5293902,-0.038909784126281766,0.038909784126281766
e374,3.0,250000,0.6564,0.6324285,-0.02397147312164305,0.02397147312164305
e374,4.0,250000,0.745,0.71891326,-0.0260867428779602,0.0260867428779602
e374,5.0,250000,0.8309,0.80232304,-0.028576956653594943,0.028576956653594943
e374,6.0,250000,0.9084,0.90925944,0.0008594385147094874,0.0008594385147094874
e374,7.0,250000,0.9482,0.9921512,0.043951200771331744,0.043951200771331744
e374,8.0,250000,0.9658,1.034446,0.06864600105285645,0.06864600105285645
e374,9.0,250000,0.9857,1.0928867,0.10718668632507322,0.10718668632507322
e374,10.0,250000,1.0243,1.1215183,0.09721825428009034,0.09721825428009034
e374,11.0,250000,1.0754,1.1122181,0.03681814155578622,0.03681814155578622
e374,12.0,250000,0.995,1.059265,0.06426501750946045,0.06426501750946045
e374,0.0,300000,0.2788,0.30785754,0.02905754323005677,0.02905754323005677
e374,1.0,300000,0.4472,0.41858894,-0.028611063671112047,0.028611063671112047
e374,2.0,300000,0.5697,0.53152275,-0.0381772491455078,0.0381772491455078
e374,3.0,300000,0.6582,0.634561,-0.023638997745513923,0.023638997745513923
e374,4.0,300000,0.7464,0.7210458,-0.02535420789718623,0.02535420789718623
e374,5.0,300000,0.8324,0.8044555,-0.02794448127746585,0.02794448127746585
e374,6.0,300000,0.9072,0.9129138,0.0057137992858886655,0.0057137992858886655
e374,7.0,300000,0.9478,0.99645835,0.04865835161209109,0.04865835161209109
e374,8.0,300000,0.9756,1.0395555,0.06395554962158201,0.06395554962158201
e374,9.0,300000,1.0025,1.0979962,0.09549623489379888,0.09549623489379888
e374,10.0,300000,1.0308,1.1266278,0.09582780284881598,0.09582780284881598
e374,11.0,300000,1.0735,1.1203363,0.04683629417419444,0.04683629417419444
