perfil,alpha,Re,real,previsto,erro,erro_absoluto
ag18,2.0,200000,-0.054,-0.054063406,-6.340584158897461e-05,6.340584158897461e-05
ag18,3.0,200000,-0.0502,-0.05053944,-0.0003394414067268356,0.0003394414067268356
ag18,4.0,200000,-0.048,-0.049071793,-0.0010717925131320943,0.0010717925131320943
ag18,5.0,200000,-0.0465,-0.047001068,-0.00050106754899025,0.00050106754899025
ag18,6.0,200000,-0.045,-0.045476932,-0.0004769320785999315,0.0004769320785999315
ag18,7.0,200000,-0.0382,-0.04231467,-0.004114670979976656,0.004114670979976656
ag18,8.0,200000,-0.0383,-0.038365915,-6.59154176712029e-05,6.59154176712029e-05
ag18,9.0,200000,-0.0325,-0.032942723,-0.00044272348284721263,0.00044272348284721263
ag18,10.0,200000,-0.0309,-0.030631816,0.00026818398535251656,0.00026818398535251656
ag18,11.0,200000,-0.0615,-0.04539313,0.01610686832666397,0.01610686832666397
ag18,12.0,200000,-0.079,-0.05505608,0.02394391977787018,0.02394391977787018
ag18,0.0,250000,-0.0568,-0.055089682,0.001710317659378055,0.001710317659378055
ag18,1.0,250000,-0.0568,-0.05618556,0.0006144415616989168,0.0006144415616989168
ag18,2.0,250000,-0.0526,-0.053246304,-0.0006463043928146353,0.0006463043928146353
ag18,3.0,250000,-0.0499,-0.05030681,-0.0004068082034587861,0.0004068082034587861
ag18,4.0,250000,-0.0483,-0.048826426,-0.0005264262676238987,0.0005264262676238987
ag18,5.0,250000,-0.0472,-0.04705998,0.00014002071022987256,0.00014002071022987256
ag18,6.0,250000,-0.0459,-0.045903504,-3.5038948059049058e-06,3.5038948059049058e-06
ag18,7.0,250000,-0.0437,-0.042794257,0.0009057425975799588,0.0009057425975799588
ag18,8.0,250000,-0.0398,-0.03891023,0.0008897712409496328,0.0008897712409496328
ag18,9.0,250000,-0.0339,-0.033228535,0.0006714647948741909,0.0006714647948741909
ag18,10.0,250000,-0.0296,-0.030480357,-0.0008803568869829165,0.0008803568869829165
ag18,11.0,250000,-0.0527,-0.044195097,0.008504903060197827,0.008504903060197827
ag18,12.0,250000,-0.0546,-0.053172167,0.001427832609415057,0.001427832609415057
ag18,0.0,300000,-0.0581,-0.05546616,0.0026338398218154896,0.0026338398218154896
ag18,1.0,300000,-0.0552,-0.056043122,-0.0008431219637393961,0.0008431219637393961
ag18,2.0,300000,-0.0519,-0.052888982,-0.0009889819979667647,0.0009889819979667647
ag18,3.0,300000,-0.0499,-0.050386995,-0.0004869950771331788,0.0004869950771331788
ag18,4.0,300000,-0.0487,-0.04904081,-0.00034080927371978736,0.00034080927371978736
ag18,5.0,300000,-0.0477,-0.04750923,0.00019076932668685848,0.00019076932668685848
ag18,6.0,300000,-0.0465,-0.04647141,2.8590500354766513e-05,2.8590500354766513e-05
ag18,7.0,300000,-0.0445,-0.04331277,0.0011872306168079355,0.0011872306168079355
ag18,8.0,300000,-0.0403,-0.039445654,0.0008543464422225977,0.0008543464422225977
ag18,9.0,300000,-0.0362,-0.033582717,0.002617282819747928,0.002617282819747928
ah79k135,0.0,200000,-0.0743,-0.09038289,-0.016082888913154597,0.016082888913154597
ah79k135,1.0,200000,-0.0832,-0.09589296,-0.012692958343029026,0.012692958343029026
ah79k135,2.0,200000,-0.0904,-0.096701376,-0.006301376140117651,0.006301376140117651
ah79k135,3.0,200000,-0.0898,-0.08960669,0.00019331257343292718,0.00019331257343292718
ah79k135,4.0,200000,-0.0837,-0.08750511,-0.0038051096081733737,0.0038051096081733737
ah79k135,5.0,200000,-0.078,-0.08577847,-0.007778467357158661,0.007778467357158661
ah79k135,6.0,200000,-0.0717,-0.08237105,-0.010671048629283905,0.010671048629283905
ah79k135,7.0,200000,-0.0596,-0.074900106,-0.015300105595588684,0.015300105595588684
ah79k135,8.0,200000,-0.0393,-0.061730828,-0.02243082813620567,0.02243082813620567
ah79k135,9.0,200000,-0.0225,-0.047081064,-0.02458106443285942,0.02458106443285942
ah79k135,10.0,200000,-0.011,-0.032681745,-0.021681744545698167,0.021681744545698167
ah79k135,11.0,200000,-0.0048,-0.021510921,-0.01671092141866684,0.01671092141866684
ah79k135,12.0,200000,0.0001,-0.017363664,-0.017463663762807845,0.017463663762807845
ah79k135,0.0,250000,-0.0561,-0.08122538,-0.025125380301475528,0.025125380301475528
ah79k135,1.0,250000,-0.0662,-0.089226864,-0.023026864278316503,0.023026864278316503
ah79k135,2.0,250000,-0.0732,-0.09186809,-0.018668087649345397,0.018668087649345397
ah79k135,3.0,250000,-0.079,-0.091347516,-0.01234751558303833,0.01234751558303833
ah79k135,4.0,250000,-0.085,-0.08999955,-0.004999549090862268,0.004999549090862268
ah79k135,5.0,250000,-0.0831,-0.088972315,-0.005872315192222602,0.005872315192222602
ah79k135,6.0,250000,-0.0752,-0.084923856,-0.009723855960369107,0.009723855960369107
ah79k135,7.0,250000,-0.0591,-0.07724408,-0.01814408060312271,0.01814408060312271
ah79k135,8.0,250000,-0.0365,-0.06238808,-0.02588808110356331,0.02588808110356331
ah79k135,9.0,250000,-0.0207,-0.047344122,-0.02664412208199501,0.02664412208199501
ah79k135,10.0,250000,-0.0124,-0.033497006,-0.021097005701065062,0.021097005701065062
ah79k135,11.0,250000,-0.0064,-0.022528032,-0.01612803184092045,0.01612803184092045
ah79k135,12.0,250000,-0.0006,-0.018027866,-0.017427866259217262,0.017427866259217262
ah79k135,0.0,300000,-0.0482,-0.07643566,-0.02823566280603409,0.02823566280603409
ah79k135,1.0,300000,-0.0553,-0.08248553,-0.027185526800155638,0.027185526800155638
ah79k135,2.0,300000,-0.0621,-0.08555849,-0.023458488965034482,0.023458488965034482
ah79k135,3.0,300000,-0.0671,-0.08862467,-0.021524671101570123,0.021524671101570123
ah79k135,4.0,300000,-0.0726,-0.09010425,-0.017504252099990847,0.017504252099990847
ah79k135,5.0,300000,-0.0777,-0.09092564,-0.013225641357898707,0.013225641357898707
ah79k135,6.0,300000,-0.0759,-0.08688781,-0.010987806653976445,0.010987806653976445
ah79k135,7.0,300000,-0.058,-0.07883357,-0.020833572566509244,0.020833572566509244
ah79k135,8.0,300000,-0.0345,-0.06252692,-0.028026918947696683,0.028026918947696683
ah79k135,9.0,300000,-0.02,-0.046874467,-0.02687446728348732,0.02687446728348732
ah79k135,10.0,300000,-0.0134,-0.03375105,-0.020351048147678373,0.020351048147678373
ah79k135,11.0,300000,-0.007,-0.022905907,-0.015905906662344933,0.015905906662344933
ah79k135,12.0,300000,-0.0018,-0.018592063,-0.01679206333756447,0.01679206333756447
as6093,0.0,200000,-0.1399,-0.14795852,-0.008058517074584964,0.008058517074584964
as6093,1.0,200000,-0.1369,-0.14792034,-0.01102034029960633,0.01102034029960633
as6093,2.0,200000,-0.1334,-0.14523906,-0.011839055156707773,0.011839055156707773
as6093,3.0,200000,-0.1301,-0.14172044,-0.011620443964004523,0.011620443964004523
as6093,4.0,200000,-0.1266,-0.13799341,-0.011393410229682932,0.011393410229682932
as6093,5.0,200000,-0.1232,-0.13398725,-0.01078724794387817,0.01078724794387817
as6093,6.0,200000,-0.1191,-0.12768888,-0.008588884735107424,0.008588884735107424
as6093,7.0,200000,-0.1142,-0.124049924,-0.009849924314022068,0.009849924314022068
as6093,8.0,200000,-0.1094,-0.122235216,-0.012835216200351718,0.012835216200351718
as6093,9.0,200000,-0.1046,-0.11825277,-0.013652769112586977,0.013652769112586977
as6093,10.0,200000,-0.0967,-0.110011816,-0.01331181602478028,0.01331181602478028
as6093,0.0,250000,-0.1384,-0.14931476,-0.010914761161804204,0.010914761161804204
as6093,1.0,250000,-0.1352,-0.14854461,-0.01334460954666139,0.01334460954666139
as6093,2.0,250000,-0.1323,-0.14522229,-0.012922291350364684,0.012922291350364684
as6093,3.0,250000,-0.1294,-0.14175826,-0.012358263111114515,0.012358263111114515
as6093,4.0,250000,-0.1265,-0.13809985,-0.011599849224090575,0.011599849224090575
as6093,5.0,250000,-0.1234,-0.13445745,-0.01105745408535004,0.01105745408535004
as6093,6.0,250000,-0.1205,-0.1284389,-0.00793890488147736,0.00793890488147736
as6093,7.0,250000,-0.1157,-0.124813735,-0.009113735485076907,0.009113735485076907
as6093,8.0,250000,-0.1108,-0.1229035,-0.012103503477573399,0.012103503477573399
as6093,9.0,250000,-0.1056,-0.1188949,-0.013294897401332856,0.013294897401332856
as6093,10.0,250000,-0.0992,-0.11064253,-0.01144253002405167,0.01144253002405167
as6093,11.0,250000,-0.0901,-0.10090951,-0.010809508764743805,0.010809508764743805
as6093,12.0,250000,-0.0838,-0.097475424,-0.01367542440891266,0.01367542440891266
as6093,0.0,300000,-0.1371,-0.15021914,-0.013119142436981202,0.013119142436981202
as6093,1.0,300000,-0.1342,-0.14895971,-0.014759711194038377,0.014759711194038377
as6093,2.0,300000,-0.1316,-0.14566162,-0.0140616222858429,0.0140616222858429
as6093,3.0,300000,-0.1291,-0.1416934,-0.01259339835643769,0.01259339835643769
as6093,4.0,300000,-0.1265,-0.13795634,-0.011456336140632628,0.011456336140632628
as6093,5.0,300000,-0.1238,-0.13457417,-0.010774174880981452,0.010774174880981452
as6093,6.0,300000,-0.121,-0.12920588,-0.008205882549285892,0.008205882549285892
as6093,7.0,300000,-0.1165,-0.1259866,-0.009486605882644647,0.009486605882644647
as6093,8.0,300000,-0.1117,-0.124675035,-0.012975035476684577,0.012975035476684577
as6093,9.0,300000,-0.1071,-0.12083277,-0.013732771062850951,0.013732771062850951
as6093,10.0,300000,-0.101,-0.112357825,-0.011357825040817254,0.011357825040817254
as6093,11.0,300000,-0.082,-0.10205348,-0.020053478360176083,0.020053478360176083
as6093,12.0,300000,-0.0784,-0.09567823,-0.01727823261022568,0.01727823261022568
clarky,0.0,200000,-0.0955,-0.07797433,0.017525673091411592,0.017525673091411592
clarky,1.0,200000,-0.0923,-0.07881241,0.01348758708238601,0.01348758708238601
clarky,2.0,200000,-0.0889,-0.07852129,0.010378711068630225,0.010378711068630225
clarky,3.0,200000,-0.0853,-0.0772101,0.00808990149497986,0.00808990149497986
clarky,4.0,200000,-0.0813,-0.07459166,0.006708340990543363,0.006708340990543363
clarky,5.0,200000,-0.0768,-0.072295725,0.004504274654388421,0.004504274654388421
clarky,6.0,200000,-0.0726,-0.06864538,0.003954619562625883,0.003954619562625883
clarky,7.0,200000,-0.0693,-0.06435917,0.00494082682132721,0.00494082682132721
clarky,8.0,200000,-0.0655,-0.057910338,0.007589661955833438,0.007589661955833438
clarky,9.0,200000,-0.0594,-0.05008422,0.009315781617164613,0.009315781617164613
clarky,10.0,200000,-0.0498,-0.040461313,0.009338687020540234,0.009338687020540234
clarky,11.0,200000,-0.0408,-0.031789973,0.009010026621818545,0.009010026621818545
clarky,12.0,200000,-0.0342,-0.025240976,0.008959023636579515,0.008959023636579515
clarky,0.0,250000,-0.0947,-0.07695922,0.017740777444839484,0.017740777444839484
clarky,1.0,250000,-0.0917,-0.077977486,0.013722514045238499,0.013722514045238499
clarky,2.0,250000,-0.0885,-0.07814569,0.010354309737682338,0.010354309737682338
clarky,3.0,250000,-0.085,-0.07714931,0.007850690782070166,0.007850690782070166
clarky,4.0,250000,-0.081,-0.0747577,0.006242297351360324,0.006242297351360324
clarky,5.0,250000,-0.0764,-0.07246655,0.003933447742462154,0.003933447742462154
clarky,6.0,250000,-0.0725,-0.068774335,0.0037256649136543224,0.0037256649136543224
clarky,7.0,250000,-0.0693,-0.06457877,0.004721228408813477,0.004721228408813477
clarky,8.0,250000,-0.0655,-0.058102675,0.007397325217723849,0.007397325217723849
clarky,9.0,250000,-0.06,-0.050357625,0.009642375111579893,0.009642375111579893
clarky,10.0,250000,-0.0508,-0.04096114,0.009838861095905302,0.009838861095905302
clarky,11.0,250000,-0.0427,-0.03277398,0.009926020991802217,0.009926020991802217
clarky,12.0,250000,-0.0359,-0.026656752,0.009243247547745706,0.009243247547745706
clarky,0.0,300000,-0.0907,-0.07609439,0.01460561103820801,0.01460561103820801
clarky,1.0,300000,-0.0914,-0.077481054,0.013918946230411525,0.013918946230411525
clarky,2.0,300000,-0.0883,-0.0778511,0.010448898243904117,0.010448898243904117
clarky,3.0,300000,-0.0848,-0.076955505,0.007844495284557343,0.007844495284557343
clarky,4.0,300000,-0.0809,-0.07465564,0.00624436285495758,0.00624436285495758
clarky,5.0,300000,-0.0763,-0.07256565,0.003734347569942481,0.003734347569942481
clarky,6.0,300000,-0.0727,-0.06906131,0.003638690900802613,0.003638690900802613
clarky,7.0,300000,-0.0697,-0.06480982,0.00489017845392227,0.00489017845392227
clarky,8.0,300000,-0.0659,-0.058740564,0.007159436309337616,0.007159436309337616
clarky,9.0,300000,-0.061,-0.051027484,0.009972515761852263,0.009972515761852263
clarky,10.0,300000,-0.0518,-0.04196322,0.009836780357360839,0.009836780357360839
clarky,11.0,300000,-0.0442,-0.03415313,0.010046870094537738,0.010046870094537738
clarky,12.0,300000,-0.0364,-0.028283546,0.008116454252600672,0.008116454252600672
e205,0.0,200000,-0.0661,-0.061048374,0.005051626420021063,0.005051626420021063
e205,1.0,200000,-0.0634,-0.059665345,0.0037346553444862346,0.0037346553444862346
e205,2.0,200000,-0.0609,-0.056564186,0.004335814231634143,0.004335814231634143
e205,3.0,200000,-0.0585,-0.05457218,0.00392782008647919,0.00392782008647919
e205,4.0,200000,-0.0559,-0.05354653,0.002353470736742018,0.002353470736742018
e205,5.0,200000,-0.0529,-0.05052766,0.0023723416864872005,0.0023723416864872005
e205,6.0,200000,-0.0495,-0.046880994,0.002619006007909777,0.002619006007909777
e205,7.0,200000,-0.0453,-0.04279302,0.0025069793939590454,0.0025069793939590454
e205,8.0,200000,-0.039,-0.035869725,0.0031302749514579772,0.0031302749514579772
e205,9.0,200000,-0.029,-0.025493592,0.003506407976150514,0.003506407976150514
e205,10.0,200000,-0.0142,-0.014396182,-0.00019618226140737452,0.00019618226140737452
e205,11.0,200000,-0.0065,-0.004980779,0.0015192212127149102,0.0015192212127149102
e205,12.0,200000,-0.0015,-0.000770898,0.0007291019880212844,0.0007291019880212844
e205,0.0,250000,-0.0654,-0.05980174,0.00559826129078865,0.00559826129078865
e205,1.0,250000,-0.0628,-0.05824627,0.004553730177879328,0.004553730177879328
e205,2.0,250000,-0.0603,-0.055375163,0.004924837487936019,0.004924837487936019
e205,3.0,250000,-0.058,-0.05420803,0.0037919709384441405,0.0037919709384441405
e205,4.0,250000,-0.0554,-0.053416725,0.0019832747519016244,0.0019832747519016244
e205,5.0,250000,-0.0526,-0.050763458,0.001836541986465455,0.001836541986465455
e205,6.0,250000,-0.0493,-0.047362223,0.0019377767324447598,0.0019377767324447598
e205,7.0,250000,-0.0453,-0.043299735,0.002000265407562256,0.002000265407562256
e205,8.0,250000,-0.0386,-0.03651362,0.0020863808751106286,0.0020863808751106286
e205,9.0,250000,-0.0297,-0.026000082,0.0036999175071716316,0.0036999175071716316
e205,10.0,250000,-0.0155,-0.014991543,0.0005084567442536353,0.0005084567442536353
e205,11.0,250000,-0.0071,-0.005505337,0.0015946630857884888,0.0015946630857884888
e205,12.0,250000,-0.0033,-0.0014360824,0.0018639175865799188,0.0018639175865799188
e205,0.0,300000,-0.0652,-0.05910772,0.006092279148101801,0.006092279148101801
e205,1.0,300000,-0.0626,-0.05749653,0.005103470927476886,0.005103470927476886
e205,2.0,300000,-0.0601,-0.05492834,0.005171659982204438,0.005171659982204438
e205,3.0,300000,-0.0578,-0.05392516,0.003874839681386945,0.003874839681386945
e205,4.0,300000,-0.0553,-0.053138446,0.0021615539371967335,0.0021615539371967335
e205,5.0,300000,-0.0525,-0.05092379,0.0015762092173099498,0.0015762092173099498
e205,6.0,300000,-0.0494,-0.047720328,0.0016796720266342158,0.0016796720266342158
e205,7.0,300000,-0.0454,-0.043818045,0.0015819545924663572,0.0015819545924663572
e205,8.0,300000,-0.0386,-0.037307076,0.0012929238438606286,0.0012929238438606286
e205,9.0,300000,-0.0302,-0.026639914,0.0035600858598947537,0.0035600858598947537
e205,10.0,300000,-0.0163,-0.015546578,0.0007534220173954949,0.0007534220173954949
e205,11.0,300000,-0.0078,-0.006157525,0.0016424751162528988,0.0016424751162528988
e205,12.0,300000,-0.0036,-0.00210773,0.0014922700975090264,0.0014922700975090264
e231,0.0,200000,-0.0922,-0.06617321,0.026026789259910588,0.026026789259910588
e231,1.0,200000,-0.093,-0.072189115,0.02081088501214981,0.02081088501214981
e231,2.0,200000,-0.0874,-0.076284215,0.011115785145759588,0.011115785145759588
e231,3.0,200000,-0.082,-0.07478924,0.007210759043693546,0.007210759043693546
e231,4.0,200000,-0.0763,-0.07132541,0.004974593567848212,0.004974593567848212
e231,5.0,200000,-0.0697,-0.06443539,0.005264607381820677,0.005264607381820677
e231,6.0,200000,-0.0597,-0.054978568,0.004721431893110278,0.004721431893110278
e231,7.0,200000,-0.0432,-0.04715095,-0.003950950878858564,0.003950950878858564
e231,8.0,200000,-0.0208,-0.035845652,-0.015045652222633363,0.015045652222633363
e231,9.0,200000,-0.0061,-0.025197301,-0.019097301059961318,0.019097301059961318
e231,10.0,200000,0.0032,-0.008387239,-0.011587238718569278,0.011587238718569278
e231,11.0,200000,0.0108,0.0036827305,-0.007117269513383508,0.007117269513383508
e231,12.0,200000,0.0175,0.010525221,-0.006974778994917871,0.006974778994917871
e231,0.0,250000,-0.0738,-0.06825812,0.005541878390312199,0.005541878390312199
e231,1.0,250000,-0.0829,-0.075052105,0.007847895109653474,0.007847895109653474
e231,2.0,250000,-0.0863,-0.078304306,0.007995694327354433,0.007995694327354433
e231,3.0,250000,-0.0818,-0.076820746,0.0049792539358139015,0.0049792539358139015
e231,4.0,250000,-0.0768,-0.07310412,0.0036958792090415887,0.0036958792090415887
e231,5.0,250000,-0.0705,-0.06504771,0.005452288866043084,0.005452288866043084
e231,6.0,250000,-0.0599,-0.05554771,0.004352289491891863,0.004352289491891863
e231,7.0,250000,-0.0439,-0.048213933,-0.004313932663202284,0.004313932663202284
e231,8.0,250000,-0.0207,-0.0365134,-0.015813399332761765,0.015813399332761765
e231,9.0,250000,-0.007,-0.025811546,-0.018811545550823212,0.018811545550823212
e231,10.0,250000,0.0017,-0.009239447,-0.010939447303116322,0.010939447303116322
e231,11.0,250000,0.0091,0.0028947557,-0.006205244314298034,0.006205244314298034
e231,12.0,250000,0.0157,0.010028172,-0.005671827715635298,0.005671827715635298
e231,0.0,300000,-0.0621,-0.06762238,-0.005522378468513486,0.005522378468513486
e231,1.0,300000,-0.071,-0.07462122,-0.0036212229132652346,0.0036212229132652346
e231,2.0,300000,-0.0766,-0.078333795,-0.001733795070648192,0.001733795070648192
e231,3.0,300000,-0.0813,-0.07498017,0.00631983046531677,0.00631983046531677
e231,4.0,300000,-0.0772,-0.07061863,0.0065813705444335985,0.0065813705444335985
e231,5.0,300000,-0.071,-0.06197806,0.009021939247846597,0.009021939247846597
e231,6.0,300000,-0.0601,-0.05426205,0.005837950503826142,0.005837950503826142
e231,7.0,300000,-0.0449,-0.048342153,-0.003442153429985044,0.003442153429985044
e231,8.0,300000,-0.0216,-0.038282342,-0.016682342255115508,0.016682342255115508
e231,9.0,300000,-0.0081,-0.027956817,-0.01985681729912758,0.01985681729912758
e231,10.0,300000,0.0004,-0.010521548,-0.010921547868847846,0.010921547868847846
e231,11.0,300000,0.0075,0.0012425435,-0.006257456545718014,0.006257456545718014
e231,12.0,300000,0.0143,0.007894488,-0.006405511948466301,0.006405511948466301
e376,0.0,200000,-0.1086,-0.12395373,-0.015353729867935179,0.015353729867935179
e376,1.0,200000,-0.1133,-0.1260359,-0.012735898923873903,0.012735898923873903
e376,2.0,200000,-0.1148,-0.12689026,-0.012090257000923157,0.012090257000923157
e376,3.0,200000,-0.1157,-0.12781808,-0.012118077802658084,0.012118077802658084
e376,4.0,200000,-0.1142,-0.12699457,-0.012794565129280094,0.012794565129280094
e376,5.0,200000,-0.1131,-0.12744306,-0.014343060278892511,0.014343060278892511
e376,6.0,200000,-0.1125,-0.12590317,-0.013403174281120298,0.013403174281120298
e376,7.0,200000,-0.1107,-0.12284588,-0.01214588068723678,0.01214588068723678
e376,8.0,200000,-0.1084,-0.11842299,-0.010022992527484897,0.010022992527484897
e376,9.0,200000,-0.1045,-0.11128791,-0.0067879067659378095,0.0067879067659378095
e376,10.0,200000,-0.0949,-0.104440704,-0.009540703988075258,0.009540703988075258
e376,11.0,200000,-0.0868,-0.097363286,-0.010563285720348356,0.010563285720348356
e376,12.0,200000,-0.0853,-0.09344898,-0.008148981642723083,0.008148981642723083
e376,0.0,250000,-0.1077,-0.12300697,-0.015306969690322872,0.015306969690322872
e376,1.0,250000,-0.1123,-0.12524085,-0.012940847468376163,0.012940847468376163
e376,2.0,250000,-0.1143,-0.12633584,-0.012035844397544862,0.012035844397544862
e376,3.0,250000,-0.1146,-0.1272723,-0.01267229297161103,0.01267229297161103
e376,4.0,250000,-0.1131,-0.12663744,-0.013537443900108331,0.013537443900108331
e376,5.0,250000,-0.1077,-0.12728992,-0.01958992104530334,0.01958992104530334
e376,6.0,250000,-0.1069,-0.12594604,-0.019046044921875005,0.019046044921875005
e376,7.0,250000,-0.1053,-0.122900926,-0.017600925576686854,0.017600925576686854
e376,8.0,250000,-0.1033,-0.11854701,-0.015247007441520688,0.015247007441520688
e376,9.0,250000,-0.0987,-0.11141859,-0.012718589949607853,0.012718589949607853
e376,10.0,250000,-0.0863,-0.10448023,-0.018180229318141936,0.018180229318141936
e376,11.0,250000,-0.087,-0.09738428,-0.010384281456470495,0.010384281456470495
e376,12.0,250000,-0.0858,-0.09336722,-0.00756721897125244,0.00756721897125244
e376,0.0,300000,-0.1076,-0.122720204,-0.015120204293727874,0.015120204293727874
e376,1.0,300000,-0.1111,-0.12488625,-0.01378625198602676,0.01378625198602676
e431,0.0,200000,-0.0886,-0.10738274,-0.01878273710012436,0.01878273710012436
e431,1.0,200000,-0.0878,-0.10989788,-0.02209788174629211,0.02209788174629211
e431,2.0,200000,-0.086,-0.10944958,-0.023449580311775214,0.023449580311775214
e431,3.0,200000,-0.0851,-0.10818876,-0.023088763260841375,0.023088763260841375
e431,4.0,200000,-0.0869,-0.10780507,-0.02090507326126098,0.02090507326126098
e431,5.0,200000,-0.0895,-0.108209886,-0.018709885656833652,0.018709885656833652
e431,6.0,200000,-0.0957,-0.10639282,-0.010692823159694678,0.010692823159694678
e431,7.0,200000,-0.0951,-0.103712544,-0.008612543845176693,0.008612543845176693
e431,8.0,200000,-0.093,-0.09927853,-0.006278531968593598,0.006278531968593598
e431,9.0,200000,-0.0854,-0.091288924,-0.005888924217224117,0.005888924217224117
e431,10.0,200000,-0.075,-0.08206288,-0.007062877714633944,0.007062877714633944
e431,11.0,200000,-0.0648,-0.07109061,-0.00629060883522034,0.00629060883522034
e431,12.0,200000,-0.0567,-0.061337125,-0.004637124556303024,0.004637124556303024
e431,0.0,250000,-0.1014,-0.106862836,-0.00546283558607101,0.00546283558607101
e431,1.0,250000,-0.1014,-0.109279744,-0.007879744327068325,0.007879744327068325
e431,2.0,250000,-0.1027,-0.10982276,-0.007122757542133332,0.007122757542133332
e431,3.0,250000,-0.1031,-0.10972433,-0.006624327921867373,0.006624327921867373
e431,4.0,250000,-0.1015,-0.11015649,-0.008656491398811333,0.008656491398811333
e431,5.0,250000,-0.1016,-0.11055976,-0.008959761524200444,0.008959761524200444
e431,6.0,250000,-0.0981,-0.108570464,-0.010470463955402368,0.010470463955402368
e431,7.0,250000,-0.0935,-0.1060191,-0.012519102036952973,0.012519102036952973
e431,8.0,250000,-0.0916,-0.101528056,-0.00992805596590042,0.00992805596590042
e431,9.0,250000,-0.0849,-0.0936478,-0.008747800385951993,0.008747800385951993
e431,10.0,250000,-0.075,-0.083991714,-0.008991713821887973,0.008991713821887973
e431,11.0,250000,-0.0656,-0.072709605,-0.007109605097770685,0.007109605097770685
e431,12.0,250000,-0.058,-0.06231803,-0.004318030744791028,0.004318030744791028
e431,0.0,300000,-0.11,-0.108311325,0.001688674688339234,0.001688674688339234
e431,1.0,300000,-0.1099,-0.10951185,0.0003881477355957008,0.0003881477355957008
e431,2.0,300000,-0.1101,-0.11033417,-0.00023417284488677637,0.00023417284488677637
